매장ID,요일,날짜,영업여부,프로모션여부,공휴일여부,학교휴교여부
913,7,2015-08-23,0.0,0,0,0
914,7,2015-08-23,0.0,0,0,0
915,7,2015-08-23,0.0,0,0,0
916,7,2015-08-23,0.0,0,0,0
917,7,2015-08-23,0.0,0,0,0
919,7,2015-08-23,0.0,0,0,0
920,7,2015-08-23,0.0,0,0,0
922,7,2015-08-23,0.0,0,0,0
924,7,2015-08-23,0.0,0,0,0
925,7,2015-08-23,0.0,0,0,0
926,7,2015-08-23,0.0,0,0,0
927,7,2015-08-23,0.0,0,0,0
928,7,2015-08-23,0.0,0,0,0
929,7,2015-08-23,0.0,0,0,0
930,7,2015-08-23,0.0,0,0,0
931,7,2015-08-23,1.0,0,0,0
932,7,2015-08-23,0.0,0,0,0
934,7,2015-08-23,0.0,0,0,0
935,7,2015-08-23,0.0,0,0,0
936,7,2015-08-23,0.0,0,0,0
937,7,2015-08-23,0.0,0,0,1
938,7,2015-08-23,0.0,0,0,1
939,7,2015-08-23,0.0,0,0,0
941,7,2015-08-23,0.0,0,0,0
942,7,2015-08-23,0.0,0,0,1
943,7,2015-08-23,0.0,0,0,0
944,7,2015-08-23,0.0,0,0,1
945,7,2015-08-23,0.0,0,0,0
946,7,2015-08-23,0.0,0,0,0
947,7,2015-08-23,0.0,0,0,0
948,7,2015-08-23,1.0,0,0,0
950,7,2015-08-23,0.0,0,0,0
951,7,2015-08-23,0.0,0,0,0
952,7,2015-08-23,0.0,0,0,0
954,7,2015-08-23,0.0,0,0,0
955,7,2015-08-23,0.0,0,0,0
956,7,2015-08-23,0.0,0,0,0
960,7,2015-08-23,0.0,0,0,1
961,7,2015-08-23,0.0,0,0,0
962,7,2015-08-23,0.0,0,0,0
964,7,2015-08-23,0.0,0,0,0
965,7,2015-08-23,0.0,0,0,1
966,7,2015-08-23,0.0,0,0,0
967,7,2015-08-23,0.0,0,0,0
969,7,2015-08-23,0.0,0,0,0
970,7,2015-08-23,0.0,0,0,1
973,7,2015-08-23,0.0,0,0,0
974,7,2015-08-23,0.0,0,0,0
975,7,2015-08-23,0.0,0,0,0
976,7,2015-08-23,0.0,0,0,0
977,7,2015-08-23,0.0,0,0,0
980,7,2015-08-23,0.0,0,0,0
983,7,2015-08-23,0.0,0,0,0
984,7,2015-08-23,0.0,0,0,0
985,7,2015-08-23,0.0,0,0,0
986,7,2015-08-23,0.0,0,0,0
988,7,2015-08-23,0.0,0,0,0
989,7,2015-08-23,0.0,0,0,0
991,7,2015-08-23,0.0,0,0,0
992,7,2015-08-23,0.0,0,0,0
994,7,2015-08-23,0.0,0,0,0
997,7,2015-08-23,0.0,0,0,1
998,7,2015-08-23,0.0,0,0,0
1000,7,2015-08-23,0.0,0,0,0
1003,7,2015-08-23,0.0,0,0,0
1004,7,2015-08-23,0.0,0,0,0
1005,7,2015-08-23,0.0,0,0,0
1007,7,2015-08-23,0.0,0,0,0
1008,7,2015-08-23,0.0,0,0,0
1009,7,2015-08-23,0.0,0,0,0
1010,7,2015-08-23,0.0,0,0,0
1011,7,2015-08-23,0.0,0,0,0
1012,7,2015-08-23,0.0,0,0,0
1013,7,2015-08-23,0.0,0,0,0
1014,7,2015-08-23,0.0,0,0,0
1015,7,2015-08-23,0.0,0,0,0
1016,7,2015-08-23,0.0,0,0,0
1019,7,2015-08-23,0.0,0,0,0
1020,7,2015-08-23,0.0,0,0,1
1022,7,2015-08-23,0.0,0,0,0
1024,7,2015-08-23,0.0,0,0,0
1025,7,2015-08-23,0.0,0,0,0
1026,7,2015-08-23,0.0,0,0,0
1027,7,2015-08-23,0.0,0,0,0
1028,7,2015-08-23,0.0,0,0,0
1031,7,2015-08-23,0.0,0,0,0
1036,7,2015-08-23,0.0,0,0,0
1037,7,2015-08-23,0.0,0,0,0
1038,7,2015-08-23,0.0,0,0,0
1039,7,2015-08-23,0.0,0,0,0
1040,7,2015-08-23,0.0,0,0,0
1041,7,2015-08-23,0.0,0,0,0
1042,7,2015-08-23,0.0,0,0,0
1044,7,2015-08-23,0.0,0,0,0
1045,7,2015-08-23,1.0,0,0,0
1047,7,2015-08-23,0.0,0,0,0
1048,7,2015-08-23,0.0,0,0,0
1049,7,2015-08-23,0.0,0,0,0
1050,7,2015-08-23,0.0,0,0,1
1051,7,2015-08-23,0.0,0,0,0
1052,7,2015-08-23,0.0,0,0,0
1053,7,2015-08-23,0.0,0,0,1
1054,7,2015-08-23,0.0,0,0,0
1056,7,2015-08-23,0.0,0,0,0
1057,7,2015-08-23,0.0,0,0,0
1058,7,2015-08-23,0.0,0,0,0
1059,7,2015-08-23,0.0,0,0,0
1060,7,2015-08-23,0.0,0,0,0
1061,7,2015-08-23,0.0,0,0,0
1062,7,2015-08-23,0.0,0,0,0
1063,7,2015-08-23,0.0,0,0,0
1064,7,2015-08-23,0.0,0,0,0
1065,7,2015-08-23,0.0,0,0,0
1066,7,2015-08-23,0.0,0,0,0
1067,7,2015-08-23,0.0,0,0,0
1068,7,2015-08-23,0.0,0,0,0
1070,7,2015-08-23,0.0,0,0,1
1071,7,2015-08-23,0.0,0,0,0
1072,7,2015-08-23,0.0,0,0,0
1073,7,2015-08-23,0.0,0,0,0
1076,7,2015-08-23,0.0,0,0,0
1077,7,2015-08-23,0.0,0,0,0
1078,7,2015-08-23,0.0,0,0,0
1079,7,2015-08-23,0.0,0,0,1
1080,7,2015-08-23,0.0,0,0,0
1083,7,2015-08-23,0.0,0,0,1
1084,7,2015-08-23,0.0,0,0,1
1086,7,2015-08-23,0.0,0,0,1
1087,7,2015-08-23,0.0,0,0,1
1088,7,2015-08-23,0.0,0,0,0
1089,7,2015-08-23,0.0,0,0,0
1091,7,2015-08-23,0.0,0,0,0
1092,7,2015-08-23,0.0,0,0,0
1094,7,2015-08-23,0.0,0,0,0
1096,7,2015-08-23,0.0,0,0,0
1097,7,2015-08-23,1.0,0,0,0
1099,7,2015-08-23,1.0,0,0,0
1100,7,2015-08-23,0.0,0,0,0
1101,7,2015-08-23,0.0,0,0,0
1102,7,2015-08-23,0.0,0,0,0
1103,7,2015-08-23,0.0,0,0,1
1104,7,2015-08-23,0.0,0,0,0
1105,7,2015-08-23,0.0,0,0,0
1106,7,2015-08-23,0.0,0,0,0
1107,7,2015-08-23,0.0,0,0,0
1109,7,2015-08-23,0.0,0,0,0
1111,7,2015-08-23,0.0,0,0,0
1112,7,2015-08-23,0.0,0,0,0
1113,7,2015-08-23,0.0,0,0,0
1114,7,2015-08-23,0.0,0,0,0
1115,7,2015-08-23,0.0,0,0,1
1,6,2015-08-22,1.0,0,0,1
3,6,2015-08-22,1.0,0,0,0
7,6,2015-08-22,1.0,0,0,0
8,6,2015-08-22,1.0,0,0,0
9,6,2015-08-22,1.0,0,0,0
10,6,2015-08-22,1.0,0,0,1
11,6,2015-08-22,1.0,0,0,0
12,6,2015-08-22,1.0,0,0,0
13,6,2015-08-22,1.0,0,0,0
14,6,2015-08-22,1.0,0,0,0
15,6,2015-08-22,1.0,0,0,0
16,6,2015-08-22,1.0,0,0,0
19,6,2015-08-22,1.0,0,0,0
20,6,2015-08-22,1.0,0,0,0
21,6,2015-08-22,1.0,0,0,0
22,6,2015-08-22,1.0,0,0,0
23,6,2015-08-22,1.0,0,0,0
24,6,2015-08-22,1.0,0,0,0
25,6,2015-08-22,1.0,0,0,0
27,6,2015-08-22,1.0,0,0,0
29,6,2015-08-22,1.0,0,0,0
30,6,2015-08-22,1.0,0,0,0
31,6,2015-08-22,1.0,0,0,0
32,6,2015-08-22,1.0,0,0,0
33,6,2015-08-22,1.0,0,0,0
35,6,2015-08-22,1.0,0,0,0
36,6,2015-08-22,1.0,0,0,0
38,6,2015-08-22,1.0,0,0,0
39,6,2015-08-22,1.0,0,0,0
40,6,2015-08-22,1.0,0,0,0
41,6,2015-08-22,1.0,0,0,0
42,6,2015-08-22,1.0,0,0,0
43,6,2015-08-22,1.0,0,0,0
45,6,2015-08-22,1.0,0,0,0
46,6,2015-08-22,1.0,0,0,0
47,6,2015-08-22,1.0,0,0,0
48,6,2015-08-22,1.0,0,0,0
49,6,2015-08-22,1.0,0,0,0
50,6,2015-08-22,1.0,0,0,0
51,6,2015-08-22,1.0,0,0,0
52,6,2015-08-22,1.0,0,0,0
53,6,2015-08-22,1.0,0,0,0
56,6,2015-08-22,1.0,0,0,1
58,6,2015-08-22,1.0,0,0,0
61,6,2015-08-22,1.0,0,0,0
62,6,2015-08-22,1.0,0,0,0
63,6,2015-08-22,1.0,0,0,0
64,6,2015-08-22,1.0,0,0,0
66,6,2015-08-22,1.0,0,0,0
67,6,2015-08-22,1.0,0,0,0
68,6,2015-08-22,1.0,0,0,0
69,6,2015-08-22,1.0,0,0,1
70,6,2015-08-22,1.0,0,0,1
71,6,2015-08-22,1.0,0,0,0
72,6,2015-08-22,1.0,0,0,0
73,6,2015-08-22,1.0,0,0,0
74,6,2015-08-22,1.0,0,0,0
75,6,2015-08-22,1.0,0,0,0
76,6,2015-08-22,1.0,0,0,0
77,6,2015-08-22,1.0,0,0,1
79,6,2015-08-22,1.0,0,0,0
80,6,2015-08-22,1.0,0,0,0
81,6,2015-08-22,1.0,0,0,0
82,6,2015-08-22,1.0,0,0,0
83,6,2015-08-22,1.0,0,0,0
84,6,2015-08-22,1.0,0,0,0
86,6,2015-08-22,1.0,0,0,0
89,6,2015-08-22,1.0,0,0,0
90,6,2015-08-22,1.0,0,0,0
91,6,2015-08-22,1.0,0,0,0
92,6,2015-08-22,1.0,0,0,0
93,6,2015-08-22,1.0,0,0,0
94,6,2015-08-22,1.0,0,0,0
98,6,2015-08-22,1.0,0,0,0
99,6,2015-08-22,1.0,0,0,0
100,6,2015-08-22,1.0,0,0,0
101,6,2015-08-22,1.0,0,0,0
102,6,2015-08-22,1.0,0,0,0
105,6,2015-08-22,1.0,0,0,0
107,6,2015-08-22,1.0,0,0,1
108,6,2015-08-22,1.0,0,0,0
109,6,2015-08-22,1.0,0,0,0
110,6,2015-08-22,1.0,0,0,0
111,6,2015-08-22,1.0,0,0,1
112,6,2015-08-22,1.0,0,0,1
113,6,2015-08-22,1.0,0,0,0
115,6,2015-08-22,1.0,0,0,0
117,6,2015-08-22,1.0,0,0,0
118,6,2015-08-22,1.0,0,0,0
119,6,2015-08-22,1.0,0,0,0
120,6,2015-08-22,1.0,0,0,1
122,6,2015-08-22,1.0,0,0,0
124,6,2015-08-22,1.0,0,0,0
126,6,2015-08-22,1.0,0,0,0
127,6,2015-08-22,1.0,0,0,0
128,6,2015-08-22,1.0,0,0,1
129,6,2015-08-22,1.0,0,0,0
130,6,2015-08-22,1.0,0,0,1
131,6,2015-08-22,1.0,0,0,0
132,6,2015-08-22,1.0,0,0,0
135,6,2015-08-22,1.0,0,0,1
136,6,2015-08-22,1.0,0,0,0
137,6,2015-08-22,1.0,0,0,0
139,6,2015-08-22,1.0,0,0,0
140,6,2015-08-22,1.0,0,0,1
141,6,2015-08-22,1.0,0,0,0
142,6,2015-08-22,1.0,0,0,0
143,6,2015-08-22,1.0,0,0,0
144,6,2015-08-22,1.0,0,0,0
145,6,2015-08-22,1.0,0,0,0
146,6,2015-08-22,1.0,0,0,0
147,6,2015-08-22,1.0,0,0,0
149,6,2015-08-22,1.0,0,0,0
150,6,2015-08-22,1.0,0,0,0
152,6,2015-08-22,1.0,0,0,0
153,6,2015-08-22,1.0,0,0,0
154,6,2015-08-22,1.0,0,0,1
155,6,2015-08-22,1.0,0,0,0
157,6,2015-08-22,1.0,0,0,0
158,6,2015-08-22,1.0,0,0,0
159,6,2015-08-22,1.0,0,0,0
160,6,2015-08-22,1.0,0,0,1
161,6,2015-08-22,1.0,0,0,0
162,6,2015-08-22,1.0,0,0,1
164,6,2015-08-22,1.0,0,0,0
165,6,2015-08-22,1.0,0,0,0
166,6,2015-08-22,1.0,0,0,0
168,6,2015-08-22,1.0,0,0,0
169,6,2015-08-22,1.0,0,0,0
170,6,2015-08-22,1.0,0,0,0
171,6,2015-08-22,1.0,0,0,0
172,6,2015-08-22,1.0,0,0,0
174,6,2015-08-22,1.0,0,0,0
175,6,2015-08-22,1.0,0,0,0
176,6,2015-08-22,1.0,0,0,0
179,6,2015-08-22,1.0,0,0,0
180,6,2015-08-22,1.0,0,0,0
181,6,2015-08-22,1.0,0,0,0
182,6,2015-08-22,1.0,0,0,1
183,6,2015-08-22,1.0,0,0,0
184,6,2015-08-22,1.0,0,0,0
186,6,2015-08-22,1.0,0,0,0
187,6,2015-08-22,1.0,0,0,0
188,6,2015-08-22,1.0,0,0,0
189,6,2015-08-22,1.0,0,0,0
190,6,2015-08-22,1.0,0,0,0
191,6,2015-08-22,1.0,0,0,0
192,6,2015-08-22,1.0,0,0,0
193,6,2015-08-22,1.0,0,0,0
194,6,2015-08-22,1.0,0,0,0
195,6,2015-08-22,1.0,0,0,0
197,6,2015-08-22,1.0,0,0,0
199,6,2015-08-22,1.0,0,0,0
200,6,2015-08-22,1.0,0,0,0
201,6,2015-08-22,1.0,0,0,0
202,6,2015-08-22,1.0,0,0,1
204,6,2015-08-22,1.0,0,0,0
206,6,2015-08-22,1.0,0,0,0
207,6,2015-08-22,1.0,0,0,0
209,6,2015-08-22,1.0,0,0,0
210,6,2015-08-22,1.0,0,0,0
212,6,2015-08-22,1.0,0,0,0
213,6,2015-08-22,1.0,0,0,0
214,6,2015-08-22,1.0,0,0,0
215,6,2015-08-22,1.0,0,0,0
216,6,2015-08-22,1.0,0,0,0
217,6,2015-08-22,1.0,0,0,0
218,6,2015-08-22,1.0,0,0,0
219,6,2015-08-22,1.0,0,0,0
220,6,2015-08-22,1.0,0,0,0
221,6,2015-08-22,1.0,0,0,0
224,6,2015-08-22,1.0,0,0,0
226,6,2015-08-22,1.0,0,0,1
227,6,2015-08-22,1.0,0,0,0
228,6,2015-08-22,1.0,0,0,0
229,6,2015-08-22,1.0,0,0,0
230,6,2015-08-22,1.0,0,0,0
231,6,2015-08-22,1.0,0,0,0
233,6,2015-08-22,1.0,0,0,1
234,6,2015-08-22,1.0,0,0,0
235,6,2015-08-22,1.0,0,0,1
238,6,2015-08-22,1.0,0,0,0
239,6,2015-08-22,1.0,0,0,0
241,6,2015-08-22,1.0,0,0,0
242,6,2015-08-22,1.0,0,0,1
243,6,2015-08-22,1.0,0,0,0
244,6,2015-08-22,1.0,0,0,0
245,6,2015-08-22,1.0,0,0,1
246,6,2015-08-22,1.0,0,0,0
247,6,2015-08-22,1.0,0,0,1
248,6,2015-08-22,1.0,0,0,0
249,6,2015-08-22,1.0,0,0,0
250,6,2015-08-22,1.0,0,0,1
251,6,2015-08-22,1.0,0,0,0
252,6,2015-08-22,1.0,0,0,0
253,6,2015-08-22,1.0,0,0,0
254,6,2015-08-22,1.0,0,0,0
255,6,2015-08-22,1.0,0,0,0
256,6,2015-08-22,1.0,0,0,0
258,6,2015-08-22,1.0,0,0,0
259,6,2015-08-22,1.0,0,0,1
262,6,2015-08-22,1.0,0,0,0
263,6,2015-08-22,1.0,0,0,0
265,6,2015-08-22,1.0,0,0,0
267,6,2015-08-22,1.0,0,0,0
268,6,2015-08-22,1.0,0,0,1
269,6,2015-08-22,1.0,0,0,0
272,6,2015-08-22,1.0,0,0,1
273,6,2015-08-22,1.0,0,0,0
274,6,2015-08-22,1.0,0,0,1
275,6,2015-08-22,1.0,0,0,0
277,6,2015-08-22,1.0,0,0,0
278,6,2015-08-22,1.0,0,0,0
279,6,2015-08-22,1.0,0,0,0
280,6,2015-08-22,1.0,0,0,0
281,6,2015-08-22,1.0,0,0,0
283,6,2015-08-22,1.0,0,0,0
284,6,2015-08-22,1.0,0,0,0
285,6,2015-08-22,1.0,0,0,1
287,6,2015-08-22,1.0,0,0,0
288,6,2015-08-22,1.0,0,0,0
289,6,2015-08-22,1.0,0,0,1
290,6,2015-08-22,1.0,0,0,0
294,6,2015-08-22,1.0,0,0,1
295,6,2015-08-22,1.0,0,0,0
296,6,2015-08-22,1.0,0,0,1
297,6,2015-08-22,1.0,0,0,0
298,6,2015-08-22,1.0,0,0,0
299,6,2015-08-22,1.0,0,0,0
300,6,2015-08-22,1.0,0,0,1
301,6,2015-08-22,1.0,0,0,0
302,6,2015-08-22,1.0,0,0,1
303,6,2015-08-22,1.0,0,0,0
304,6,2015-08-22,1.0,0,0,1
305,6,2015-08-22,1.0,0,0,1
306,6,2015-08-22,1.0,0,0,0
308,6,2015-08-22,1.0,0,0,0
309,6,2015-08-22,1.0,0,0,0
310,6,2015-08-22,1.0,0,0,0
311,6,2015-08-22,1.0,0,0,1
312,6,2015-08-22,1.0,0,0,1
314,6,2015-08-22,1.0,0,0,0
315,6,2015-08-22,1.0,0,0,0
316,6,2015-08-22,1.0,0,0,0
317,6,2015-08-22,1.0,0,0,0
319,6,2015-08-22,1.0,0,0,0
320,6,2015-08-22,1.0,0,0,0
323,6,2015-08-22,1.0,0,0,0
325,6,2015-08-22,1.0,0,0,0
326,6,2015-08-22,1.0,0,0,0
328,6,2015-08-22,1.0,0,0,0
329,6,2015-08-22,1.0,0,0,0
330,6,2015-08-22,1.0,0,0,0
331,6,2015-08-22,1.0,0,0,0
333,6,2015-08-22,1.0,0,0,0
334,6,2015-08-22,1.0,0,0,0
335,6,2015-08-22,1.0,0,0,0
336,6,2015-08-22,1.0,0,0,1
337,6,2015-08-22,1.0,0,0,1
338,6,2015-08-22,1.0,0,0,1
339,6,2015-08-22,1.0,0,0,0
340,6,2015-08-22,1.0,0,0,0
341,6,2015-08-22,1.0,0,0,0
342,6,2015-08-22,1.0,0,0,0
343,6,2015-08-22,1.0,0,0,0
344,6,2015-08-22,1.0,0,0,0
345,6,2015-08-22,1.0,0,0,0
346,6,2015-08-22,1.0,0,0,0
347,6,2015-08-22,1.0,0,0,0
348,6,2015-08-22,1.0,0,0,0
350,6,2015-08-22,1.0,0,0,1
351,6,2015-08-22,1.0,0,0,0
352,6,2015-08-22,1.0,0,0,0
353,6,2015-08-22,1.0,0,0,0
354,6,2015-08-22,1.0,0,0,0
355,6,2015-08-22,1.0,0,0,0
356,6,2015-08-22,1.0,0,0,0
358,6,2015-08-22,1.0,0,0,0
359,6,2015-08-22,1.0,0,0,0
362,6,2015-08-22,1.0,0,0,1
364,6,2015-08-22,1.0,0,0,0
365,6,2015-08-22,1.0,0,0,0
367,6,2015-08-22,1.0,0,0,0
368,6,2015-08-22,1.0,0,0,0
369,6,2015-08-22,1.0,0,0,1
370,6,2015-08-22,1.0,0,0,0
371,6,2015-08-22,1.0,0,0,1
372,6,2015-08-22,1.0,0,0,0
373,6,2015-08-22,1.0,0,0,0
377,6,2015-08-22,1.0,0,0,0
378,6,2015-08-22,1.0,0,0,0
379,6,2015-08-22,1.0,0,0,1
380,6,2015-08-22,1.0,0,0,0
383,6,2015-08-22,1.0,0,0,1
385,6,2015-08-22,1.0,0,0,0
386,6,2015-08-22,1.0,0,0,0
387,6,2015-08-22,1.0,0,0,0
388,6,2015-08-22,1.0,0,0,0
389,6,2015-08-22,1.0,0,0,0
391,6,2015-08-22,1.0,0,0,0
392,6,2015-08-22,1.0,0,0,0
393,6,2015-08-22,1.0,0,0,0
394,6,2015-08-22,1.0,0,0,1
395,6,2015-08-22,1.0,0,0,0
397,6,2015-08-22,1.0,0,0,0
398,6,2015-08-22,1.0,0,0,0
399,6,2015-08-22,1.0,0,0,0
403,6,2015-08-22,1.0,0,0,0
404,6,2015-08-22,1.0,0,0,0
405,6,2015-08-22,1.0,0,0,0
406,6,2015-08-22,1.0,0,0,0
407,6,2015-08-22,1.0,0,0,0
408,6,2015-08-22,1.0,0,0,0
409,6,2015-08-22,1.0,0,0,1
410,6,2015-08-22,1.0,0,0,0
411,6,2015-08-22,1.0,0,0,1
412,6,2015-08-22,1.0,0,0,0
413,6,2015-08-22,1.0,0,0,0
414,6,2015-08-22,1.0,0,0,1
415,6,2015-08-22,1.0,0,0,0
416,6,2015-08-22,1.0,0,0,0
417,6,2015-08-22,1.0,0,0,0
418,6,2015-08-22,1.0,0,0,0
420,6,2015-08-22,1.0,0,0,0
421,6,2015-08-22,1.0,0,0,0
422,6,2015-08-22,1.0,0,0,0
424,6,2015-08-22,1.0,0,0,0
425,6,2015-08-22,1.0,0,0,0
426,6,2015-08-22,1.0,0,0,0
427,6,2015-08-22,1.0,0,0,0
428,6,2015-08-22,1.0,0,0,0
429,6,2015-08-22,1.0,0,0,0
430,6,2015-08-22,1.0,0,0,0
431,6,2015-08-22,1.0,0,0,0
432,6,2015-08-22,1.0,0,0,0
433,6,2015-08-22,1.0,0,0,0
434,6,2015-08-22,1.0,0,0,0
435,6,2015-08-22,1.0,0,0,0
440,6,2015-08-22,1.0,0,0,0
441,6,2015-08-22,1.0,0,0,0
442,6,2015-08-22,1.0,0,0,0
445,6,2015-08-22,1.0,0,0,0
446,6,2015-08-22,1.0,0,0,0
447,6,2015-08-22,1.0,0,0,0
448,6,2015-08-22,1.0,0,0,0
449,6,2015-08-22,1.0,0,0,1
450,6,2015-08-22,1.0,0,0,0
451,6,2015-08-22,1.0,0,0,1
452,6,2015-08-22,1.0,0,0,0
453,6,2015-08-22,1.0,0,0,0
455,6,2015-08-22,1.0,0,0,0
456,6,2015-08-22,1.0,0,0,0
457,6,2015-08-22,1.0,0,0,0
458,6,2015-08-22,1.0,0,0,1
459,6,2015-08-22,1.0,0,0,0
461,6,2015-08-22,1.0,0,0,0
463,6,2015-08-22,1.0,0,0,0
465,6,2015-08-22,1.0,0,0,1
466,6,2015-08-22,1.0,0,0,0
467,6,2015-08-22,1.0,0,0,0
468,6,2015-08-22,1.0,0,0,0
470,6,2015-08-22,1.0,0,0,0
471,6,2015-08-22,1.0,0,0,0
472,6,2015-08-22,1.0,0,0,0
473,6,2015-08-22,1.0,0,0,0
475,6,2015-08-22,1.0,0,0,0
477,6,2015-08-22,1.0,0,0,0
481,6,2015-08-22,1.0,0,0,1
484,6,2015-08-22,1.0,0,0,0
485,6,2015-08-22,1.0,0,0,0
486,6,2015-08-22,1.0,0,0,0
487,6,2015-08-22,1.0,0,0,0
488,6,2015-08-22,1.0,0,0,0
490,6,2015-08-22,1.0,0,0,0
491,6,2015-08-22,1.0,0,0,0
492,6,2015-08-22,1.0,0,0,0
493,6,2015-08-22,1.0,0,0,0
495,6,2015-08-22,1.0,0,0,0
497,6,2015-08-22,1.0,0,0,1
498,6,2015-08-22,1.0,0,0,0
499,6,2015-08-22,1.0,0,0,0
500,6,2015-08-22,1.0,0,0,0
501,6,2015-08-22,1.0,0,0,0
502,6,2015-08-22,1.0,0,0,1
504,6,2015-08-22,1.0,0,0,1
505,6,2015-08-22,1.0,0,0,0
506,6,2015-08-22,1.0,0,0,0
507,6,2015-08-22,1.0,0,0,0
508,6,2015-08-22,1.0,0,0,0
509,6,2015-08-22,1.0,0,0,1
510,6,2015-08-22,1.0,0,0,0
511,6,2015-08-22,1.0,0,0,1
512,6,2015-08-22,1.0,0,0,0
514,6,2015-08-22,1.0,0,0,0
515,6,2015-08-22,1.0,0,0,0
516,6,2015-08-22,1.0,0,0,0
517,6,2015-08-22,1.0,0,0,1
518,6,2015-08-22,1.0,0,0,0
519,6,2015-08-22,1.0,0,0,0
520,6,2015-08-22,1.0,0,0,0
521,6,2015-08-22,1.0,0,0,0
522,6,2015-08-22,1.0,0,0,0
524,6,2015-08-22,1.0,0,0,0
527,6,2015-08-22,1.0,0,0,0
528,6,2015-08-22,1.0,0,0,0
529,6,2015-08-22,1.0,0,0,0
530,6,2015-08-22,1.0,0,0,0
531,6,2015-08-22,1.0,0,0,0
532,6,2015-08-22,1.0,0,0,0
533,6,2015-08-22,1.0,0,0,0
534,6,2015-08-22,1.0,0,0,0
535,6,2015-08-22,1.0,0,0,0
536,6,2015-08-22,1.0,0,0,0
537,6,2015-08-22,1.0,0,0,0
538,6,2015-08-22,1.0,0,0,0
539,6,2015-08-22,1.0,0,0,0
540,6,2015-08-22,1.0,0,0,0
541,6,2015-08-22,1.0,0,0,0
542,6,2015-08-22,1.0,0,0,0
543,6,2015-08-22,1.0,0,0,1
545,6,2015-08-22,1.0,0,0,0
547,6,2015-08-22,1.0,0,0,0
548,6,2015-08-22,1.0,0,0,1
549,6,2015-08-22,1.0,0,0,0
550,6,2015-08-22,1.0,0,0,1
551,6,2015-08-22,1.0,0,0,0
552,6,2015-08-22,1.0,0,0,1
553,6,2015-08-22,1.0,0,0,0
554,6,2015-08-22,1.0,0,0,0
555,6,2015-08-22,1.0,0,0,0
557,6,2015-08-22,1.0,0,0,0
558,6,2015-08-22,1.0,0,0,0
561,6,2015-08-22,1.0,0,0,0
562,6,2015-08-22,1.0,0,0,1
563,6,2015-08-22,1.0,0,0,0
564,6,2015-08-22,1.0,0,0,0
565,6,2015-08-22,1.0,0,0,0
566,6,2015-08-22,1.0,0,0,0
567,6,2015-08-22,1.0,0,0,0
568,6,2015-08-22,1.0,0,0,1
570,6,2015-08-22,1.0,0,0,0
571,6,2015-08-22,1.0,0,0,0
572,6,2015-08-22,1.0,0,0,0
573,6,2015-08-22,1.0,0,0,0
574,6,2015-08-22,1.0,0,0,0
575,6,2015-08-22,1.0,0,0,0
577,6,2015-08-22,1.0,0,0,0
578,6,2015-08-22,1.0,0,0,0
579,6,2015-08-22,1.0,0,0,0
580,6,2015-08-22,1.0,0,0,0
581,6,2015-08-22,1.0,0,0,0
582,6,2015-08-22,1.0,0,0,1
584,6,2015-08-22,1.0,0,0,1
585,6,2015-08-22,1.0,0,0,0
586,6,2015-08-22,1.0,0,0,0
587,6,2015-08-22,1.0,0,0,0
588,6,2015-08-22,1.0,0,0,0
589,6,2015-08-22,1.0,0,0,1
590,6,2015-08-22,1.0,0,0,0
591,6,2015-08-22,1.0,0,0,0
592,6,2015-08-22,1.0,0,0,0
593,6,2015-08-22,1.0,0,0,0
597,6,2015-08-22,1.0,0,0,0
598,6,2015-08-22,1.0,0,0,0
600,6,2015-08-22,1.0,0,0,0
601,6,2015-08-22,1.0,0,0,1
602,6,2015-08-22,1.0,0,0,1
603,6,2015-08-22,1.0,0,0,0
604,6,2015-08-22,1.0,0,0,0
605,6,2015-08-22,1.0,0,0,0
610,6,2015-08-22,1.0,0,0,0
611,6,2015-08-22,1.0,0,0,0
612,6,2015-08-22,1.0,0,0,0
615,6,2015-08-22,1.0,0,0,1
616,6,2015-08-22,1.0,0,0,0
618,6,2015-08-22,1.0,0,0,1
619,6,2015-08-22,1.0,0,0,0
620,6,2015-08-22,1.0,0,0,0
621,6,2015-08-22,1.0,0,0,0
622,6,2015-08-22,1.0,0,0,0
623,6,2015-08-22,1.0,0,0,0
624,6,2015-08-22,1.0,0,0,0
625,6,2015-08-22,1.0,0,0,0
627,6,2015-08-22,1.0,0,0,1
628,6,2015-08-22,1.0,0,0,1
629,6,2015-08-22,1.0,0,0,0
631,6,2015-08-22,1.0,0,0,0
632,6,2015-08-22,1.0,0,0,0
633,6,2015-08-22,1.0,0,0,0
636,6,2015-08-22,1.0,0,0,0
637,6,2015-08-22,1.0,0,0,0
638,6,2015-08-22,1.0,0,0,0
639,6,2015-08-22,1.0,0,0,0
640,6,2015-08-22,1.0,0,0,0
641,6,2015-08-22,1.0,0,0,0
642,6,2015-08-22,1.0,0,0,0
643,6,2015-08-22,1.0,0,0,0
644,6,2015-08-22,1.0,0,0,0
645,6,2015-08-22,1.0,0,0,0
646,6,2015-08-22,1.0,0,0,0
647,6,2015-08-22,1.0,0,0,0
650,6,2015-08-22,1.0,0,0,0
651,6,2015-08-22,1.0,0,0,0
653,6,2015-08-22,1.0,0,0,0
655,6,2015-08-22,1.0,0,0,0
656,6,2015-08-22,1.0,0,0,1
657,6,2015-08-22,1.0,0,0,0
658,6,2015-08-22,1.0,0,0,0
659,6,2015-08-22,1.0,0,0,1
